run_id,scope,set_id,set_role,experiment_type,family,N,seed,n_train,n_val,n_test,epochs,batch_size,learning_rate,test_mae_eV_per_atom,best_epoch,best_epoch_source,best_val_l1,prediction_path,prediction_sha256,history_train_path,history_train_sha256,history_val_path,history_val_sha256,summary_path,summary_sha256,mae_recompute_match,epoch_crosscheck_status,validation_status
P5-R127,main,2,robustness,fine_tune,nitride,200,1,180,20,242,300,64,0.001,0.0719705977946643,1,unique_argmin_history_val,0.0103527344763279,results/protocol_2/nitride/N200_seed1/finetune_last2/prediction_results_test_set.csv,b49a928d76c9624966a4a23e1f4f37e499a21228e03952711708d62d7a53cfb9,results/protocol_2/nitride/N200_seed1/finetune_last2/history_train.json,63d495959cc0b3e842926636ba35195749195a7aa47b535f312d1c7ae2f28e51,results/protocol_2/nitride/N200_seed1/finetune_last2/history_val.json,a6e551850beaeb9acd9901fba9701abed766a2261771bcea36a6295b8f0c2467,results/protocol_2/nitride/N200_seed1/finetune_last2/summary.json,2d4e42c31a22425dc8fd7946e3dbf58ff42ef81bf4eac418f90d6aede6373ab5,True,summary_match,validated
P5-R128,main,2,robustness,fine_tune,nitride,200,2,180,20,242,300,64,0.001,0.0709964295171879,1,unique_argmin_history_val,0.00572466244921088,results/protocol_2/nitride/N200_seed2/finetune_last2/prediction_results_test_set.csv,1aac01c18487088b18f2f26971d4275fb8f32b6f07cdfaf6a451a93eed7000f3,results/protocol_2/nitride/N200_seed2/finetune_last2/history_train.json,c4f2a4351bd0bad8d035382ee4d69e365b125f770bff7afb5cfa941618dd3bed,results/protocol_2/nitride/N200_seed2/finetune_last2/history_val.json,ab269ac8805fd8810bff73d821fec286dadf7a82829f9af7a5abd4019323fdc2,results/protocol_2/nitride/N200_seed2/finetune_last2/summary.json,c23e3d7ba2353a56a3673fb70d067cfdb3046d1616dba9b3037087f5f6d1f4b7,True,summary_match,validated
P5-R129,main,2,robustness,fine_tune,nitride,200,3,180,20,242,300,64,0.001,0.0712175594396458,1,unique_argmin_history_val,0.0272800456732512,results/protocol_2/nitride/N200_seed3/finetune_last2/prediction_results_test_set.csv,c2cf7a7a8b53c525d99ab2b89b2d84de0d24fec1e4032b98bab7f8edeaa61a18,results/protocol_2/nitride/N200_seed3/finetune_last2/history_train.json,02e88ea16e7399d09dc3ac5b7d4e28de61768010739fd9e97b61db0b4be9a477,results/protocol_2/nitride/N200_seed3/finetune_last2/history_val.json,7505918a86de9d37f2654027b69957f20181ea9fa84cd710b0544dc1e7c43db0,results/protocol_2/nitride/N200_seed3/finetune_last2/summary.json,d07dfdf0f02c08b6a4be602ee7049596417016d8d6d97e0b54fe23934135c984,True,summary_match,validated
P5-R130,main,2,robustness,fine_tune,nitride,200,4,180,20,242,300,64,0.001,0.0710144440974455,1,unique_argmin_history_val,0.00982674863189459,results/protocol_2/nitride/N200_seed4/finetune_last2/prediction_results_test_set.csv,c32808083ffe076d918180beeee44d0f2b94e81e0c3da4218cde345ec283c785,results/protocol_2/nitride/N200_seed4/finetune_last2/history_train.json,47aceed77240173be1be2f11964a84fa5dedcf7145ded801c1c404664a2f3de3,results/protocol_2/nitride/N200_seed4/finetune_last2/history_val.json,a15542574e927eec434b1c6acdf1811671aca93a2a63fb7f6ab97de841a3de0e,results/protocol_2/nitride/N200_seed4/finetune_last2/summary.json,24af87932f7ff16b067c59ff3e7f7b94680969f22c6b4815569540a5b0a19491,True,summary_match,validated
P5-R131,main,2,robustness,fine_tune,nitride,500,0,450,50,242,300,64,0.001,0.0764469883889576,1,unique_argmin_history_val,0.0366082414984703,results/protocol_2/nitride/N500_seed0/finetune_last2/prediction_results_test_set.csv,216ccdf7ae5081f1b9019cdbab1f73b2c44ff9dd12b6c232fa540a5dd7b65ea0,results/protocol_2/nitride/N500_seed0/finetune_last2/history_train.json,750e6e179876a61fe1c424ee5ca9f85dfe6be36aec1b684ddb0ac6d6c144f447,results/protocol_2/nitride/N500_seed0/finetune_last2/history_val.json,44ddcc22a9c15dcf0a36aea50c1322950131e4a348d93dd2c5d27e7f60bc0658,results/protocol_2/nitride/N500_seed0/finetune_last2/summary.json,5b6f5e3323b65bb9a51a3ae3bfd2c5bcf5ad0e4ff4ed7468c29979b13c14ba85,True,summary_match,validated
P5-R132,main,2,robustness,fine_tune,nitride,500,1,450,50,242,300,64,0.001,0.0765874094352865,1,unique_argmin_history_val,0.0164263434708118,results/protocol_2/nitride/N500_seed1/finetune_last2/prediction_results_test_set.csv,54250141e2743bb5b4201bd039b502653adf00668920bb77b8561ba60a854182,results/protocol_2/nitride/N500_seed1/finetune_last2/history_train.json,82cd4ef2f03ad06aa2a372688f62c5fe773bd8277275d753cad5c26936a72950,results/protocol_2/nitride/N500_seed1/finetune_last2/history_val.json,6a58f59a673a500f01a7f0531a6f53c67b83b9ffda2e150201ca6c4b9cc16861,results/protocol_2/nitride/N500_seed1/finetune_last2/summary.json,16d2e8ebf7d7e6b26b7ce28ba0ab467baef0965421d3d68c564c92307104d9d9,True,summary_match,validated
P5-R133,main,2,robustness,fine_tune,nitride,500,2,450,50,242,300,64,0.001,0.075635014094166,1,unique_argmin_history_val,0.0174544584006071,results/protocol_2/nitride/N500_seed2/finetune_last2/prediction_results_test_set.csv,77d3b03ed235dc0c48859bbf9318cbd75cc1953be0df5658d8e08d8b59adccf9,results/protocol_2/nitride/N500_seed2/finetune_last2/history_train.json,1dd26201c7beab28cecbcf9cf6244712c737683a182314819c644938fe3a5fae,results/protocol_2/nitride/N500_seed2/finetune_last2/history_val.json,4c92623ccaf947be0f6b787f572dd9b370f4fa4cb0e5ba707d708878fa34d8f3,results/protocol_2/nitride/N500_seed2/finetune_last2/summary.json,4e8641c5812a273ef800ae19e18bbf115feade3d645709b20dabf72f1c0f3716,True,summary_match,validated
P5-R134,main,2,robustness,fine_tune,nitride,500,3,450,50,242,300,64,0.001,0.0739460836803494,232,unique_argmin_history_val,0.0369261167943478,results/protocol_2/nitride/N500_seed3/finetune_last2/prediction_results_test_set.csv,48451e7a522ba936e22706df7884335b241386e4a1ec5834249b5274b42157aa,results/protocol_2/nitride/N500_seed3/finetune_last2/history_train.json,9b49bc7e53842290b6a2bb3dc27d47400a00d710011974e1fc8faf58feb7d03f,results/protocol_2/nitride/N500_seed3/finetune_last2/history_val.json,a2aa2503ed2149557fc08e47d0d23795f9509bfd573fcb5c1c5870d2ecf91010,results/protocol_2/nitride/N500_seed3/finetune_last2/summary.json,e573f6da2c2d0c06c333d264b727966054ab0dd71a86f2a29708de87dfabaaa1,True,summary_match,validated
P5-R135,main,2,robustness,fine_tune,nitride,500,4,450,50,242,300,64,0.001,0.0760989828835711,1,unique_argmin_history_val,0.0189562551677227,results/protocol_2/nitride/N500_seed4/finetune_last2/prediction_results_test_set.csv,827fab408ac86008d199b53f3e4d3f870662a9d2fd540136c760e9b3653fecc4,results/protocol_2/nitride/N500_seed4/finetune_last2/history_train.json,1d13f763a8b85b26d27433bafcee9941ffc19c04a1a775de2237699323b35f17,results/protocol_2/nitride/N500_seed4/finetune_last2/history_val.json,845aaeddfffcef2407906f7f6f2038547bd05ec010ff303beb1c10a5e7dd4f72,results/protocol_2/nitride/N500_seed4/finetune_last2/summary.json,f21a9d55d64222407775231195497f79edc795c4cbb7731d0cd1c0908a8aa760,True,summary_match,validated
P5-R136,main,2,robustness,fine_tune,nitride,1000,0,900,100,242,300,64,0.001,0.0735260474087655,108,unique_argmin_history_val,0.0283644702285528,results/protocol_2/nitride/N1000_seed0/finetune_last2/prediction_results_test_set.csv,2e92c5fb943bc543caa421fc3dcdd5a9bfac26afbf3dd5e20b4efd4f3fdc6618,results/protocol_2/nitride/N1000_seed0/finetune_last2/history_train.json,de980aa63d461c16ce91af5619c4beca73258f59f13def3208b47abbf938a5f2,results/protocol_2/nitride/N1000_seed0/finetune_last2/history_val.json,e067d57905d89738bd34040a42046930c00a813db9d2a347977e36858251d89b,results/protocol_2/nitride/N1000_seed0/finetune_last2/summary.json,e37271b3b215a6a303ddccd2fd5d3ba67eac5e5b495868d43571228ddd2f9716,True,summary_match,validated
P5-R137,main,2,robustness,fine_tune,nitride,1000,1,900,100,242,300,64,0.001,0.0749370395629243,109,unique_argmin_history_val,0.0205525467172265,results/protocol_2/nitride/N1000_seed1/finetune_last2/prediction_results_test_set.csv,0745eef51c5f55b14bfec86833431cc9db144c32727a2ce5a30cba5e86b9abe9,results/protocol_2/nitride/N1000_seed1/finetune_last2/history_train.json,e90b625887311560eca71b0b2848fcb4281aa4ed157c7874444392b0c6133365,results/protocol_2/nitride/N1000_seed1/finetune_last2/history_val.json,198cadab8ff9b3a4b6e8317f6aa0cc105f766ff8e9595589744d7ba741d0994e,results/protocol_2/nitride/N1000_seed1/finetune_last2/summary.json,79ea378bc8299c47d2153dc06482004c37c42081d420cd4fc512a53c2e180124,True,summary_match,validated
P5-R138,main,2,robustness,fine_tune,nitride,1000,2,900,100,242,300,64,0.001,0.0747861501891628,41,unique_argmin_history_val,0.0190703785046935,results/protocol_2/nitride/N1000_seed2/finetune_last2/prediction_results_test_set.csv,d5c9f4d91bde1afae31d2cb50ce397475a9521a7d39736a67e21346183c1ff9f,results/protocol_2/nitride/N1000_seed2/finetune_last2/history_train.json,a6c4dcb4ec233ea632f2b7423b25098b284bcffa4e19ad62e83db5f15698693d,results/protocol_2/nitride/N1000_seed2/finetune_last2/history_val.json,7561f8bb2bd7d508c3d7f1148f44e56fe39375e37f32206faa24b956a36c97ea,results/protocol_2/nitride/N1000_seed2/finetune_last2/summary.json,9f8b5310a357314b9b71f1f7177d4af075da25fe8646bf69a8167c9f92685cac,True,summary_match,validated
P5-R139,main,2,robustness,fine_tune,nitride,1000,3,900,100,242,300,64,0.001,0.0740709041961092,110,unique_argmin_history_val,0.0264739021658897,results/protocol_2/nitride/N1000_seed3/finetune_last2/prediction_results_test_set.csv,37e3785451f8bd9dbf91370e2b525358d4949842e8a1e6256077ae02fd82baac,results/protocol_2/nitride/N1000_seed3/finetune_last2/history_train.json,d0733ee80842e62a7130b997f4d19113707518ffe66573efde97bcb010071725,results/protocol_2/nitride/N1000_seed3/finetune_last2/history_val.json,c63920341466e4e6377ae66a3cae4e59198d4c2cab8e053f51b1a1bb9e1352c9,results/protocol_2/nitride/N1000_seed3/finetune_last2/summary.json,66b7d8e0557810161b6c89ffd521d0c14eb673e15b58bc074bb3f1d1ffbd6215,True,summary_match,validated
P5-R140,main,2,robustness,fine_tune,nitride,1000,4,900,100,242,300,64,0.001,0.0757334926665938,94,unique_argmin_history_val,0.0215560598298907,results/protocol_2/nitride/N1000_seed4/finetune_last2/prediction_results_test_set.csv,476e2be3e6d82a76ebf6f3de8e0bd212f3d2c4a50bff13ac5c85d3df087ce99f,results/protocol_2/nitride/N1000_seed4/finetune_last2/history_train.json,436b304bf1ea5cde94b84100b4ef502ad20f75c3d3ead017e90ad6f21bd5fd42,results/protocol_2/nitride/N1000_seed4/finetune_last2/history_val.json,db05a92f2bae41387110499c22a2d1bb8a0f197ed9fda2ee24cd5e30aae3af81,results/protocol_2/nitride/N1000_seed4/finetune_last2/summary.json,4189087f5533bc89e3cccd63ec90705fff4abdbcd48020588990c46d8b03decb,True,summary_match,validated
P5-R141,additional_repository,2,robustness,from_scratch,oxide,50,0,45,5,1484,300,64,0.001,0.522320276335405,66,unique_argmin_history_val,0.915818810462952,results/protocol_2/oxide/N50_seed0/train_alignn_from_scratch/prediction_results_test_set.csv,9ea3bcb3df5b255c44952ac1820d7452c612314ec599cf5744f847c6da5cbb15,results/protocol_2/oxide/N50_seed0/train_alignn_from_scratch/history_train.json,aee603514cdc7d2319597d890bb883113213c5b8c80ea01ad11deaa667bae453,results/protocol_2/oxide/N50_seed0/train_alignn_from_scratch/history_val.json,35e7b244c44f1fe3bb5598430ee53fe9c26aec3e543d595e5bdecdc773b1b66a,results/protocol_2/oxide/N50_seed0/train_alignn_from_scratch/summary.json,69da2bd34bbc7c57a62e45939b47796e700ff3dfdc5302bb4186f1175bd3a251,True,derived_summary_omits_field,validated
P5-R142,additional_repository,2,robustness,from_scratch,oxide,50,1,45,5,1484,300,64,0.001,0.525870348132156,62,unique_argmin_history_val,0.243931636214256,results/protocol_2/oxide/N50_seed1/train_alignn_from_scratch/prediction_results_test_set.csv,23119fbef8b172bc54d7fdaf7c6234b05440bb0e32e5e4cde936ab8678a4e9ea,results/protocol_2/oxide/N50_seed1/train_alignn_from_scratch/history_train.json,e369bf03abcdc11d182d8f4df51a1be5e086891f755155de2ef3d8c6ff17ae61,results/protocol_2/oxide/N50_seed1/train_alignn_from_scratch/history_val.json,9e6849c2e55df1fbb099e73597a7a6776dd177c1c478a5ddeb146d6be09a9c3a,results/protocol_2/oxide/N50_seed1/train_alignn_from_scratch/summary.json,0384f592c03877d24baa295a7064e4b2caa0636ab567c5a39c8dc64a6d1ad64b,True,derived_summary_omits_field,validated
P5-R143,additional_repository,2,robustness,from_scratch,oxide,50,2,45,5,1484,300,64,0.001,0.454747005093578,148,unique_argmin_history_val,0.510514974594116,results/protocol_2/oxide/N50_seed2/train_alignn_from_scratch/prediction_results_test_set.csv,b07e14b51fc850638ec622b45a60bab936f36d51b53cf202cbd68e3277640f5e,results/protocol_2/oxide/N50_seed2/train_alignn_from_scratch/history_train.json,d4038546a50cb5260e1163f20968021786daea147078515051f0cce3d51d76bc,results/protocol_2/oxide/N50_seed2/train_alignn_from_scratch/history_val.json,adfa0dfaf87f97f9557b3dda82c50294028cf8ec8e5bce5d857918c6c3147cd4,results/protocol_2/oxide/N50_seed2/train_alignn_from_scratch/summary.json,8d95c4f259fbfcd7c4b5f75f92715dfb0ada0fe6a1c79f845fd8690452094bb5,True,derived_summary_omits_field,validated
P5-R144,additional_repository,2,robustness,from_scratch,oxide,50,3,45,5,1484,300,64,0.001,0.446839385047006,155,unique_argmin_history_val,0.193731024861336,results/protocol_2/oxide/N50_seed3/train_alignn_from_scratch/prediction_results_test_set.csv,fbf359ed19592bb4f09d1ff92bf2a9e008f9254c1d5e926c8b9c47801cf6e9e1,results/protocol_2/oxide/N50_seed3/train_alignn_from_scratch/history_train.json,e1ad095d8c2f0cbb77afaafaf37fda09d5dcb6e88707e6f985654c23e90d7afb,results/protocol_2/oxide/N50_seed3/train_alignn_from_scratch/history_val.json,5e01132971e38353455b0408506b85fc2aa4f167072a1985ecf5a119ac1688e5,results/protocol_2/oxide/N50_seed3/train_alignn_from_scratch/summary.json,6d57e435237ce2bc7f4e9953461a23e486e649b8855979f89030910cf1b28371,True,derived_summary_omits_field,validated
P5-R145,additional_repository,2,robustness,from_scratch,oxide,50,4,45,5,1484,300,64,0.001,0.513709211925822,135,unique_argmin_history_val,0.34360671043396,results/protocol_2/oxide/N50_seed4/train_alignn_from_scratch/prediction_results_test_set.csv,db827b4a57e90a5702598932bafa97fcaf1594f72a3c19f96ac6270e1fe6eae6,results/protocol_2/oxide/N50_seed4/train_alignn_from_scratch/history_train.json,57f3e4bacb2da3258eb6a337d71aa90df4b301b1809ad2270245d7e54ce7d104,results/protocol_2/oxide/N50_seed4/train_alignn_from_scratch/history_val.json,c55d2dd4b82a277dea0de4a599a0010e1ca7af766c17e46e5f53cd86d100688c,results/protocol_2/oxide/N50_seed4/train_alignn_from_scratch/summary.json,eafdf460bb71a9fe558779f68f63743b0f6f1bc231e7dc0ea4a122229b594626,True,derived_summary_omits_field,validated
P5-R146,additional_repository,2,robustness,from_scratch,oxide,500,0,450,50,1484,300,64,0.001,0.198930728923111,249,unique_argmin_history_val,0.16817481815815,results/protocol_2/oxide/N500_seed0/train_alignn_from_scratch/prediction_results_test_set.csv,af770ac9d811ee3fbc8f2346bbd543a16eff562a53e52cb14740cff576e8b990,results/protocol_2/oxide/N500_seed0/train_alignn_from_scratch/history_train.json,eb29cf76f52bde457907a18587f8311749580072b6e852649dc60c0832a4e73b,results/protocol_2/oxide/N500_seed0/train_alignn_from_scratch/history_val.json,c92f88146db3b37b1b69d334a717cc5caf2ec0eea3be50ae0b38cce8ae63d7eb,results/protocol_2/oxide/N500_seed0/train_alignn_from_scratch/summary.json,1b592b448170fc7bc6c2f5aadd74d105a8a3ec846dae6548be53a49eafaeabae,True,derived_summary_omits_field,validated
P5-R147,additional_repository,2,robustness,from_scratch,oxide,500,1,450,50,1484,300,64,0.001,0.197126383119861,256,unique_argmin_history_val,0.212029218673706,results/protocol_2/oxide/N500_seed1/train_alignn_from_scratch/prediction_results_test_set.csv,d96e08c2def76768a1e7e088113acbd5fdb29cbc5566fab867e99b0274651d3b,results/protocol_2/oxide/N500_seed1/train_alignn_from_scratch/history_train.json,83df3415840c36b6287bdddab56f920ea35577a9172e0d0b2db78798a74efdef,results/protocol_2/oxide/N500_seed1/train_alignn_from_scratch/history_val.json,b19cced83bdfe6ca4845ed78415c4f36454c5cd8fd3cf89eb77625aaf713ee2e,results/protocol_2/oxide/N500_seed1/train_alignn_from_scratch/summary.json,93d5efaee4b0168a991e11a071a95ef8bac186caa4ea5fbd048b26373eaf7b9b,True,derived_summary_omits_field,validated
P5-R148,additional_repository,2,robustness,from_scratch,oxide,500,2,450,50,1484,300,64,0.001,0.191129824305876,299,unique_argmin_history_val,0.246260657906532,results/protocol_2/oxide/N500_seed2/train_alignn_from_scratch/prediction_results_test_set.csv,db9b3851688224802b2e50b7b70356d1c7c931cbb466e5bc24b7d9d523481d9c,results/protocol_2/oxide/N500_seed2/train_alignn_from_scratch/history_train.json,0f7b611658cffa4d7955572ffef3fd125fd4ade98ffb002577046ffb43c638ed,results/protocol_2/oxide/N500_seed2/train_alignn_from_scratch/history_val.json,4e1a17c5159832ca55771fd7768f9cf0607489fc2376ff44700f732828125157,results/protocol_2/oxide/N500_seed2/train_alignn_from_scratch/summary.json,b5c1ff129f429ae35cd33c1f8572ba0d4420a1143df6888b6f5a125a52a4e663,True,derived_summary_omits_field,validated
